theta
0.91734001
0.94562456
0.74799329
0.82128744
0.66064003
0.66281105
0.81939101
0.81651367
0.77671544
0.8570986
0.78670746
0.78858185
0.64502444
0.80812534
0.75077024
0.73455606
0.63219987
0.64844189
0.66132236
0.6768363
0.8262038
0.84780163
0.93950528
0.95374824
0.80528521
0.65949942
0.69231621
0.68692862
0.71071187
0.86870449
0.97604799
0.88564099
0.82729138
0.83760468
0.60409097
0.6194772
0.62487911
0.65062197
0.65062197
0.73785154
0.45195882
0.53377729
0.77716803
0.86882876
0.91445342
0.90594519
0.94102808
0.89309769
0.89448969
0.92006527
0.92047222
0.9475914
0.94597074
0.85838404
0.8796146
0.96783585
0.96452153
0.96289153
0.95338621
0.8692406
0.76522205
0.75224284
0.72639993
0.75140648
0.69173634
0.95640399
0.95866752
0.95634829
0.74447953
0.60968231
0.908431
0.70271847
0.76904676
0.64280731
0.61420158
0.57721188
0.52029656
0.57980601
0.59628803
0.59628803
0.55844186
0.55844186
0.61188142
0.91075241
0.90653673
0.89689583
0.82043412
0.81303965
0.93629253
0.85961398
0.93590876
0.73342157
0.75346201
0.67175557
0.80429757
0.80960399
0.73589173
0.40063364
0.47070117
0.51006395
0.54243501
0.51736361
0.58836444
0.81691614
0.84634122
0.85837845
0.77968152
0.73534421
0.87000352
0.87808077
0.73317447
0.45107203
0.91748896
0.94655339
0.90565653
0.95992682
0.95598304
0.97027034
0.93397136
0.82395583
0.98758399
0.98879586
0.90357995
0.89837642
0.83434763
0.78966421
0.78181643
0.90536904
0.80737383
0.88620885
0.53896473
0.79777621
0.58818297
0.70372107
0.70945533
0.89911543
0.86980139
0.69093758
0.77404575
0.76067454
0.79020139
0.85567708
0.87185465
0.79613865
0.53314242
0.59186818
0.59568697
0.69439184
0.79314979
0.78427679
0.78772356
0.78567015
0.64064951
0.63901158
0.90466606
0.90710969
0.89639877
0.89389195
0.85270585
0.87196007
0.55909567
0.8575736
0.78857924
0.80003388
0.78063097
0.67354668
0.8737942
0.5418888
0.76367882
0.76825091
0.88280445
0.87141614
0.68519743
0.68443795
0.75748994
0.70529944
0.52458405
0.58703091
0.87267227
0.86218719
0.72506323
0.85454574
0.92865929
0.87819695
0.87130189
0.8952516
0.90312058
0.43346214
0.40269084
0.45962556
0.47293267
0.46024909
0.69495599
0.87271193
0.64500541
0.85224328
0.85831095
0.86908796
0.68079193
0.88225459
0.88238285
0.88105237
0.91821663
0.91751475
0.91854945
0.86931008
0.82553917
0.9551542
0.95294616
0.7826602
0.7996841
0.7387775
0.72488615
0.64394907
0.71817847
0.68468118
0.77348771
0.72160838
0.70567211
0.7447029
0.92553627
0.93361288
0.81873486
0.81266283
0.81482899
0.86742254
0.86733905
0.54537102
0.71144708
0.86952409
0.78624043
0.72797243
0.75423165
0.75015394
0.60857048
0.74120677
0.68797921
0.67922959
0.69446216
0.78223003
0.72738903
0.53300708
0.59460796
0.59044492
0.62863327
0.63808533
0.67338005
0.7636444
0.74612238
0.9289173
0.5785566
0.61145278
0.61145278
0.92353792
0.86947486
0.87724861
0.69531751
0.48653447
0.84685842
0.85203339
0.95015883
0.9201051
0.88578687
0.9588688
0.97322262
0.97320874
0.97769388
0.92214773
0.91692709
0.91476664
0.94282068
0.91886318
0.91703673
0.91667038
0.63003405
0.59480157
0.90698771
0.89634219
0.90641608
0.97643667
0.97749507
0.98009372
0.99544327
0.99912037
0.99541223
0.9972331
0.99044017
0.73447468
0.780845
0.84516884
0.83488567
0.87696724
0.65015782
0.78847797
0.54526485
0.70002216
0.77881961
0.68770968
0.66805411
0.65314737
0.63757168
0.7357226
0.77986241
0.49303525
0.92672947
0.63497957
0.84086001
0.92470383
0.82768771
0.79022867
0.87364594
0.79894864
0.65621385
0.6236417
0.8584723
0.68872238
0.78793573
0.86521413
0.87623732
0.51952141
0.41212219
0.99154526
0.99159603
0.93932119
0.87031845
0.86900885
0.76889271
0.81640026
0.63247655
0.60500461
0.5935098
0.66118796
0.66219354
0.65001426
0.63888081
0.65731731
0.67401485
0.65376185
0.84926209
0.80950049
0.75927674
0.5591869
0.57508077
0.90368491
0.855455
0.63834536
0.63355701
0.77162576
0.74845107
0.61735222
0.7070985
0.71577028
0.80635196
0.87626252
0.93954214
0.93424156
0.93718712
0.77171565
0.75529439
0.73216118
0.80663608
0.72577822
0.6381099
0.85310118
0.88984336
0.5809336
0.52632506
0.40251139
0.3659482
0.68560994
0.67638056
0.79382599
0.79489107
0.6504169
0.80768234
0.65467536
0.84896197
0.88772799
0.76580123
0.7255894
0.64391387
0.635426
0.80290275
0.56591629
0.48452058
0.55380563
0.75132371
0.74051944
0.75167923
0.80012519
0.80552655
0.87400796
0.81502742
0.86328807
0.61182998
0.60858669
0.81014305
0.86800377
0.5529075
0.88938733
0.92617805
0.85420084
0.89936743
0.72186102
0.81764213
0.95582631
0.95728745
0.9228716
0.77052551
0.58642384
0.70468051
0.55667261
0.57643645
0.57006468
0.57691098
0.61278423
0.71824926
0.89860374
0.77467073
0.96590434
0.91241075
0.90081409
0.58132517
0.67364058
0.74559994
0.48658252
0.56751887
0.48671362
0.51670178
0.94473939
0.94823056
0.76783481
0.66316545
0.70468041
0.58605065
0.72470192
0.75633866
0.79386668
0.74993716
0.70758047
0.67170389
0.81789246
0.74324691
0.60514628
0.61221954
0.59334457
0.55805588
0.50831859
0.50831859
0.71411095
0.78858652
0.91318166
0.86868309
0.81475104
0.82682714
0.68798309
0.71075018
0.80535511
0.68670525
0.74408441
0.72291559
0.65570992
0.65685019
0.58691416
0.5883772
0.58360271
0.636645
0.74296369
0.78654792
0.74966881
0.81786641
0.80824716
0.87731031
0.88051847
0.51108631
0.75326842
0.79602113
0.81572596
0.92902327
0.95872409
0.95600523
0.97185473
0.87869481
0.90843069
0.94632757
0.94148232
0.96878231
0.98955147
0.86326896
0.84129074
0.84999271
0.85232233
0.79519354
0.72583624
0.55016075
0.5971742
0.74612172
0.78014756
0.85421746
0.87205008
0.83676916
0.59604483
0.82830627
0.55265943
0.53446322
0.72905348
0.79526917
0.85740408
0.85867389
0.79425644
0.76143032
0.69517359
0.76925012
0.70164319
0.82203969
0.68706009
0.84318958
0.72091649
0.77594252
0.7220778
0.74979411
0.71087467
0.81306869
0.91514192
0.95440065
0.95506441
0.96843097
0.96628248
0.97534445
0.94219392
0.91223088
0.84850836
0.83652067
0.78448335
0.75570583
0.66759626
0.54978401
0.47172515
0.46983947
0.74249384
0.71883501
0.56288631
0.5949521
0.80661014
0.72313859
0.72033455
0.61026464
0.62225733
0.64968283
0.57509562
0.56002652
0.53313884
0.79786696
0.84238906
0.79679203
0.78825293
0.67987141
0.70038749
0.70038749
0.47132512
0.48539346
0.54295253
0.4976079
0.7353752
0.78365917
0.72579516
0.71385198
0.71864247
0.88391875
0.8754905
0.81581372
0.76652441
0.74029675
0.56572748
0.83330962
0.92317518
0.92466084
0.93137102
0.55607973
0.53850081
0.90584883
0.67982995
0.66001018
0.66001018
0.84245346
0.94615797
0.95060964
0.91230888
0.91595728
0.98967706
0.9765274
0.87868563
0.91841048
0.96447138
0.96393789
0.9812853
0.95844429
0.98344782
0.99240629
0.76399032
0.73581607
0.77386141
0.68597328
0.68426199
0.68600885
0.69212108
0.81710083
0.69952097
0.56489182
0.69135211
0.68401391
0.4224023
0.40595021
0.47869122
0.49493663
0.72994717
0.77645082
0.64928534
0.8255985
0.81589195
0.83888661
0.844459
0.59697295
0.82060123
0.44661095
0.78617084
0.78929647
0.75571468
0.9124641
0.91570518
0.90702473
0.73878897
0.63481834
0.83584721
0.78605402
0.77875924
0.7476252
0.77405948
0.61118197
0.88771907
0.96963874
0.95304608
0.99588288
0.99571797
0.99563645
0.99319098
0.95493446
0.9740341
0.97551172
0.97561823
0.983336
0.96871706
0.98098187
0.97095875
0.98108053
0.98139522
0.97013059
0.98486398
0.9858175
0.98634151
0.90954518
0.86922197
0.87348689
0.59977936
0.50169191
0.629959
0.65930922
0.79872935
0.46923731
0.93295243
0.92942884
0.93200799
0.97929883
0.88349214
0.58999128
0.60516559
0.62844264
0.67796685
0.78380087
0.78477752
0.74295391
0.69806477
0.75522421
0.57915026
0.60183473
0.83487024
0.87884479
0.52793035
0.88088382
0.98075038
0.89538526
0.88182945
0.88213894
0.60409082
0.59302254
0.59727928
0.56306835
0.50703358
0.52628542
0.71148343
0.66857989
0.8602796
0.86135658
0.61967757
0.63855691
0.78553098
0.79273864
0.73097065
0.64121199
0.77900395
0.8293059
0.88642972
0.57601532
0.61458544
0.98577343
0.9475106
0.94489225
0.90192282
0.84054301
0.8982996
0.48162602
0.81171969
0.83514826
0.84455263
0.67704745
0.73018565
0.7840724
0.83188093
0.74892225
0.72779374
0.74418017
0.73487399
0.72665761
0.81789052
0.72833176
0.85908627
0.86618421
0.94141505
0.94626371
0.79737589
0.80705525
0.71561068
0.74697171
0.78154568
0.69738505
0.70261481
0.7784329
0.47787666
0.72244412
0.80620445
0.77956695
0.82656066
0.77695363
0.7267031
0.76839276
0.81248789
0.69436247
0.76177204
0.84234108
0.75773985
0.7358105
0.65468611
0.77739956
0.8449733
0.84430268
0.85437622
0.85503681
0.86453232
0.9161434
0.70786563
0.9652571
0.97796861
0.96532995
0.94168741
0.73422303
0.77392331
0.71041761
0.71100508
0.88094249
0.89015559
0.44360332
0.70358791
0.75789511
0.8144272
0.70957658
0.75465585
0.70739379
0.60494666
0.799436
0.8504437
0.74590906
0.78044948
0.83301295
0.88633186
0.80274135
0.7269499
0.80966579
0.66493357
0.57439479
0.93096261
0.57729653
0.5189159
0.83689698
0.85100008
0.87186855
0.82428316
0.87230231
0.82685074
0.7870089
0.89130777
0.80144725
0.69768468
0.69926379
0.60112307
0.89329461
0.96108926
0.94285028
0.91569566
0.94233747
0.94156806
0.93777705
0.93509541
0.80076193
0.76877764
0.82878348
0.67702281
0.82506662
0.64058596
0.55973234
0.75165563
0.6219017
0.62569166
0.63488568
0.63488568
0.62641083
0.84229304
0.78383008
0.84624676
0.83673085
0.61809039
0.4018417
0.38317128
0.33744786
0.61156526
0.70355456
0.83740656
0.89418597
0.96894863
0.95512315
0.95446254
0.95635154
0.99743133
0.99476405
0.99243444
0.98241422
0.98367689
0.5376678
0.74966005
0.83880009
0.8014632
0.82269787
0.83269236
0.78892366
0.61638158
0.79423646
0.78865193
0.60178575
0.61484293
0.6336923
0.73789365
0.79559899
0.84644902
0.84101656
0.75050699
0.61347803
0.52031798
0.65724972
0.65956585
0.53533687
0.52522446
0.55072781
0.66682363
0.75220161
0.91399198
0.79800372
0.80836528
0.74634785
0.72213235
0.64419461
0.63905002
0.88631072
0.76397986
0.70266217
0.71430358
0.78686659
0.75954245
0.92547537
0.95673676
0.95820463
0.95450306
0.94166355
0.62233922
0.60647491
0.65648965
0.55852804
0.77109625
0.73668438
0.51452363
0.61401893
0.89590195
0.8916592
0.89160732
0.89239993
0.88639294
0.8961359
0.72867702
0.81463029
0.66978377
0.51488587
0.65254754
0.66162243
0.50966888
0.86915067
0.93609242
0.82071536
0.67964169
0.74357222
0.91783804
0.80384767
0.8423631
0.84822256
0.91707334
0.91775539
0.87418125
0.88264721
0.83828073
0.84643441
0.77262547
0.778631
0.77878576
0.70012778
0.72228772
0.7570369
0.68095278
0.750225
0.64906969
0.81551319
0.78267329
0.78426794
0.85899869
0.98088587
0.9794508
0.88644711
0.86732661
0.61600701
0.73684346
0.8858985
0.74384131
0.8889172
0.84995149
0.90277799
0.76964367
0.70352599
0.70547435
0.80246513
0.80323522
0.80323522
0.6197268
0.89006202
0.89263357
0.89032232
0.85919772
0.86942933
0.91025862
0.45079298
0.48087595
0.53294536
0.86622052
0.85938046
0.65504164
0.6590478
0.85404134
0.73032112
0.77658674
0.67530944
0.69921733
0.76841171
0.81218941
0.76262419
0.75635836
0.66442644
0.68167564
0.70189664
0.67299681
0.77298984
0.72096175
0.81364218
0.81344754
0.78243758
0.70589689
0.6970826
0.64004286
0.73426954
0.76511305
0.83160833
0.67651947
0.66108483
0.78407892
0.67633459
0.73496216
0.76889095
0.8427902
0.87922794
0.81841136
0.61429397
0.73011681
0.67695019
0.70481418
0.61140324
0.63433358
0.64458032
0.60799183
0.77038929
0.61504679
0.86108198
0.70553302
0.70683844
0.72483725
0.77914012
0.70450377
0.84549443
0.80851579
0.76002865
0.68227969
0.76591394
0.79635501
0.68398805
0.56963114
0.52417591
0.88066448
0.87842795
0.87869225
0.8993733
0.80061136
0.83154522
0.63827248
0.78444577
0.76002036
0.76136921
0.82871988
0.83147164
0.46765977
0.38497009
0.41018725
0.49796453
0.4680954
0.94313703
0.94006378
0.91640932
0.93859345
0.85066436
0.85551806
0.85502279
0.68711491
0.74558589
0.67024
0.54249688
0.57948959
0.53691766
0.5477115
0.53528087
0.50840639
0.61848087
0.64664714
0.77709091
0.73617904
0.70070384
0.56313845
0.5090091
0.5230833
0.5230833
0.64138015
0.86315808
0.85550299
0.88539995
0.88001385
0.86954175
0.90351161
0.93153925
0.81737195
0.85448588
0.85944978
0.81560841
0.80134629
0.7454909
0.80147818
0.78791321
0.66770824
0.86208011
0.86695745
0.82190856
0.86511211
0.62693121
0.82501212
0.62979032
0.76652875
0.78764552
0.64257855
0.85689913
0.8574795
0.6906006
0.50447368
0.51726443
0.5452113
0.49113356
0.89257035
0.89504118
0.89042748
0.68419753
0.76989187
0.70800971
0.75268729
0.71672089
0.81399904
0.6763476
0.57935461
0.80456624
0.85520106
0.84995073
0.85765723
0.71218811
0.76472889
0.77058497
0.771154
0.85083767
0.85631005
0.85769131
0.864902
0.89142757
0.80817436
0.8143434
0.80847507
0.75813724
0.86707716
0.79693149
0.67864809
0.66234666
0.67755588
0.85513771
0.85714128
0.49763476
0.54768132
0.50998682
0.49827055
0.47370587
0.579796
0.71477917
0.68771029
0.80802117
0.70270252
0.79934463
0.59481062
0.58370988
0.63955426
0.55656482
0.58469722
0.80237211
0.7522488
0.80789281
0.75778194
0.73109468
0.68098628
0.76835431
0.79349092
0.64407121
0.77971546
0.6734077
0.719425
0.65101791
0.65759631
0.82846238
0.89875797
0.83700983
0.89515772
0.78334286
0.52972963
0.43748181
0.38665155
0.37753209
0.77381626
0.70050907
0.84604972
0.87406215
0.86517398
0.53561668
0.53421562
0.79706809
0.68729431
0.65608407
0.83509633
0.83307442
0.79594983
0.78853213
0.77850007
0.71153414
0.57302815
0.53582699
0.52529238
0.56087341
0.63666738
0.52560199
0.85071972
0.72023514
0.77339907
0.71446091
0.81153412
0.71847667
0.78136004
0.80348626
0.74807063
0.86835791
0.75467394
0.7333295
0.857453
0.50668967
0.43868957
0.89050907
0.60036767
0.62740512
0.69194809
0.50611991
0.63859323
0.87814515
0.76218732
0.76061071
0.9307654
0.92924762
0.94836796
0.95174981
0.75080095
0.65918269
0.8613493
0.90335019
0.98831107
0.98780391
0.98776507
0.98904492
0.98692243
0.99898371
0.99820528
0.99881509
0.99878528
0.99753189
0.99751687
0.99814719
0.99775267
0.99702724
0.99713114
0.99719368
0.99594717
0.98551375
0.98040162
0.51781771
0.54142554
0.50112435
0.49699928
0.87302401
0.89140939
0.85398735
0.57145093
0.79069781
0.45550028
0.66979462
0.89904999
0.90464229
0.62812119
0.97628788
0.97744092
0.97821185
0.98611064
0.98655631
0.98660245
0.98532549
0.98602908
0.99166066
0.9914982
0.99072058
0.99925721
0.99928394
0.99949063
0.99952447
0.99948003
0.99948787
0.99944953
0.9994901
0.99957694
0.99702857
0.99664097
0.68959627
0.69733034
0.68979739
0.75697798
0.75199545
0.71151731
0.65243331
0.72453854
0.90169789
0.8451401
0.88667319
0.97937053
0.97863232
0.72131567
0.78079512
0.60207739
0.6380054
0.75121124
0.61219186
0.71786434
0.76803188
0.67234246
0.68161607
0.60348729
0.5896601
0.77253562
0.71287324
0.72998232
0.6804473
0.89992813
0.69160379
0.96603577
0.94802366
0.90915971
0.90423145
0.91943111
0.42590223
0.5022065
0.46869329
0.49515623
0.53261217
0.48603257
0.6492031
0.72037204
0.84465823
0.8958683
0.92986678
0.95109554
0.55940723
0.89519136
0.89420504
0.90109431
0.96016494
0.95844541
0.71476504
0.77488847
0.70451768
0.68188021
0.66283199
0.72016767
0.827637
0.58621039
0.67257577
0.67853238
0.82212766
0.73154518
0.7506513
0.7102807
0.77273021
0.83629186
0.84043464
0.77935493
0.76168082
0.82716865
0.87023727
0.88980545
0.9185334
0.43289751
0.46766108
0.52212694
0.62540907
0.64826763
0.85575501
0.64267484
0.63541036
0.6512091
0.36760536
0.42361085
0.42361085
0.44788286
0.91042546
0.70251644
0.49213866
0.76012829
0.76111584
0.87149543
0.91621341
0.72189328
0.80943481
0.85783909
0.86757245
0.82122199
0.70819757
0.7841443
0.70836334
0.70654092
0.70729727
0.79201125
0.80479569
0.47156578
0.46092159
0.42844523
0.47903677
0.50820859
0.5248713
0.49082828
0.4872406
0.4872406
0.46881514
0.38121869
0.38641118
0.31584081
0.98876742
0.96533488
0.93993713
0.91600715
0.75448339
0.77611642
0.72440801
0.74633034
0.56555949
0.51721329
0.70105349
0.79346117
0.71213205
0.77721195
0.67003767
0.65246164
0.65934324
0.74512466
0.55127375
0.57815307
0.57741162
0.8687821
0.7349027
0.73608928
0.78998498
0.74244811
0.77689782
0.75164407
0.72806765
0.69745404
0.80361603
0.68638019
0.63870819
0.82224866
0.68732208
0.59238166
0.93323543
0.93163187
0.96457719
0.96708741
0.96494474
0.97437294
0.87588461
0.79893384
0.75279862
0.71190846
0.73122674
0.73122674
0.6429702
0.62635941
0.87681795
0.86099589
0.78930951
0.70163974
0.76803835
0.67164717
0.73522917
0.60739978
0.65723266
0.71719213
0.73700881
0.71484875
0.76881204
0.86793976
0.94618082
0.84604891
0.85024907
0.61653309
0.61653309
0.60006003
0.89683552
0.78188622
0.78275939
0.74303419
0.73560623
0.8035104
0.71519592
0.70953007
0.7722247
0.76140554
0.77163803
0.84221761
0.80802723
0.5151254
0.5151254
0.55095533
0.895109
0.90204786
0.85895701
0.86200992
0.86936562
0.86432117
0.85166761
0.82624766
0.83163678
0.64703249
0.61329262
0.59115678
0.59316177
0.57453998
0.59224562
0.90735321
0.96357473
0.64531952
0.80850637
0.80859665
0.85704272
0.86693349
0.89493519
0.67065782
0.74816921
0.66460654
0.85930574
0.76694745
0.68890123
0.69508723
0.79825503
0.84272598
0.74457055
0.77446339
0.65015013
0.42240468
0.97598399
0.89611792
0.90203929
0.89815769
0.9176026
0.81447069
0.81665659
0.93387661
0.79953898
0.68134708
0.88186904
0.72344242
0.8575078
0.70169154
0.95307095
0.98939991
0.98720849
0.98791768
0.98347233
0.96026395
0.97089341
0.97393945
0.97286999
0.91161984
0.78599724
0.73586528
0.80825608
0.95637731
0.9552492
0.87832167
0.8374993
0.81474323
0.95768214
0.67246462
0.65754714
0.38880596
0.33426031
0.37806872
0.29939872
0.56246757
0.52540582
0.54223527
0.40988244
0.48572152
0.97600867
0.54445274
0.48849357
0.58914826
0.44654605
0.51474849
0.5716703
0.67413469
0.77548068
0.71676315
0.85062283
0.79406416
0.6471212
0.75506041
0.68893046
0.78356732
0.83167036
0.83209969
0.68295315
0.4825961
0.45663883
0.43419003
0.45914664
0.7763113
0.79157194
0.89120898
0.88942636
0.82558407
0.80274412
0.78187466
0.80977735
0.77913458
0.88148849
0.71697287
0.5771267
0.55883648
0.49459661
0.4615528
0.41429358
0.47899929
0.47899929
0.50665892
0.42627543
0.64850592
0.69824598
0.92361474
0.9630451
0.95295518
0.95563823
0.95387713
0.79727749
0.98517548
0.90593023
0.95495348
0.95727264
0.95466357
0.95461143
0.7895998
0.77947985
0.7745786
0.89625354
0.83997434
0.88109264
0.89540256
0.97007205
0.9274936
0.95733411
0.83805925
0.8455933
0.80810866
0.86199491
0.73706457
0.91344589
0.88144302
0.67615668
0.68685259
0.82246197
0.70543557
0.88822989
0.95238631
0.85220858
0.80878463
0.87294914
0.79442163
0.75982672
0.71825652
0.71518027
0.59510935
0.5798884
0.54717455
0.83674178
0.58014606
0.58113191
0.87590708
0.87097804
0.74472174
0.72057726
0.73655
0.62348557
0.63891036
0.63417375
0.71737347
0.80504024
0.81791655
0.77661508
0.88294185
0.81517057
0.79182947
0.85510097
0.73905787
0.87879768
0.72851042
0.58871562
0.73568399
0.74875067
0.68553981
0.7495697
0.61925108
0.63782753
0.69325107
0.68114719
0.64717144
0.67189759
0.76804499
0.75837954
0.79224752
0.80430543
0.8263041
0.8905808
0.92565149
0.88062074
0.74853801
0.84154415
0.84124321
0.67671225
0.73472612
0.65740782
0.80035872
0.88887425
0.97074654
0.96797622
0.48501944
0.55417925
0.59681257
0.54906196
0.57486864
0.61138005
0.71336076
0.75828759
0.94351501
0.94102387
0.93545475
0.91776811
0.91845409
0.84958843
0.74080491
0.72842829
0.81430881
0.86164447
0.82374834
0.62456489
0.83401007
0.74116975
0.77516817
0.66786864
0.66648733
0.66961279
0.81871503
0.79426305
0.79252509
0.89768818
0.86296852
0.77562457
0.85009898
0.84452458
0.85253596
0.84483459
0.83790557
0.84840888
0.84953419
0.8705823
0.95446136
0.95202191
0.77955893
0.86461122
0.94527431
0.9644553
0.71237363
0.56099396
0.72386098
0.77055258
0.69662619
0.66488764
0.71093007
0.64933648
0.64866546
0.82813152
0.65069891
0.6645569
0.7816049
0.61849134
0.73468668
0.76993561
0.73332705
0.81397155
0.78701813
0.61802491
0.66010984
0.69922576
0.82642039
0.87710107
0.87813824
0.74910816
0.79702097
0.76761132
0.98257506
0.98352703
0.98406035
0.98925334
0.98456489
0.9861473
0.98123916
0.82428807
0.79090842
0.56950284
0.5379928
0.74434342
0.68668335
0.49033627
0.46842517
0.48001969
0.6544172
0.71312884
0.71560625
0.85478373
0.81775493
0.77751207
0.85266733
0.88910406
0.90586426
0.87341241
0.86435447
0.54840408
0.55166991
0.55406753
0.58922198
0.72075944
0.65640854
0.64370318
0.72495513
0.78453041
0.69045619
0.45094835
0.65845194
0.76895182
0.77237729
0.80580765
0.84685718
0.86573529
0.90970373
0.87274484
0.88106607
0.92170056
0.49095358
0.57995235
0.53584847
0.52453314
0.66246249
0.54881721
0.80816538
0.60131151
0.60506387
0.64359888
0.73133652
0.62935615
0.62320302
0.46618964
0.65196546
0.76814089
0.74320198
0.7823176
0.66022454
0.64869643
0.57533715
0.82635709
0.89570242
0.90220815
0.73387249
0.73998572
0.86192333
0.69552011
0.52407318
0.73762349
0.70596731
0.72657269
0.65249894
0.64866602
0.66590569
0.67071129
0.87117657
0.72947029
0.90068477
0.78184441
0.78285053
0.81451247
0.81955553
0.57043461
0.88035689
0.88847473
0.65576562
0.8130667
0.81202477
0.9012654
0.38952489
0.4573537
0.80789705
0.77766573
0.83232477
0.88291247
0.85147391
0.85160079
0.87847426
0.66762267
0.74670178
0.78028242
0.83278815
0.87334969
0.87334969
0.86462418
0.83304084
0.87850778
0.84985997
0.84404727
0.77758785
0.67021699
0.67426712
0.70713087
0.55882051
0.70344651
0.77424155
0.93557229
0.83450027
0.72627615
0.47583211
0.52175697
0.72043505
0.78049018
0.60321257
0.81557251
0.82362884
0.81065828
0.94907371
0.97934181
0.97818983
0.98433315
0.98307787
0.98320155
0.91416877
0.86890476
0.86393614
0.80818915
0.78960946
0.78856913
0.84689951
0.84645043
0.91210859
0.9137695
0.86574377
0.64862584
0.69881253
0.65601419
0.57299992
0.70935517
0.81905867
0.77716428
0.8019655
0.69431724
0.69150368
0.80603202
0.89240242
0.65265072
0.65017487
0.82299261
0.60778179
0.64861992
0.67046786
0.79149004
0.68359822
0.7928803
0.87366415
0.96168121
0.96437333
0.96250022
0.95157361
0.92901675
0.84138311
0.87522435
0.90743848
0.9307681
0.95464562
0.80709678
0.70471901
0.62176296
0.73889926
0.65140657
0.65723698
0.73730513
0.76569334
0.57719089
0.83589772
0.85713925
0.88760082
0.86106996
0.83782402
0.7287237
0.97506622
0.89898634
0.90002433
0.94765585
0.92910998
0.92714342
0.71405825
0.85073629
0.84730914
0.62861125
0.61169502
0.62367062
0.60195624
0.56299814
0.6223134
0.80790917
0.85279834
0.81965547
0.72111682
0.62883995
0.64896895
0.71846578
0.57866165
0.75896824
0.89381424
0.84117289
0.84173133
0.8809658
0.85922108
0.71766401
0.68211852
0.88970297
0.79259693
0.84104569
0.94888477
0.94115975
0.91598587
0.55458752
0.85750571
0.85368017
0.8609981
0.81869807
0.82702768
0.73871909
0.78830195
0.78832155
0.5614628
0.5090214
0.4606616
0.57001243
0.52060586
0.58554647
0.60930389
0.74514888
0.78110939
0.75232591
0.8944341
0.80167326
0.60812911
0.58666481
0.57468743
0.97167317
0.96286887
0.94536567
0.94271938
0.82482235
0.68048124
0.73542747
0.85388064
0.73264223
0.77129371
0.8891244
0.68167531
0.89006606
0.89333407
0.80201885
0.56530937
0.54023242
0.85684141
0.86220454
0.86503931
0.80756945
0.84159885
0.77909861
0.68677999
0.6794973
0.74898145
0.75345239
0.68925618
0.75117344
0.71864969
0.71013473
0.76361491
0.66567588
0.43343711
0.48726803
0.79151974
0.62016844
0.59281689
0.59281689
0.74433941
0.64887536
0.62905611
0.71899268
0.72026465
0.71807699
0.703739
0.60372769
0.84222503
